fasta_file_Name	X_sequence_name	X_number_internal_stop_codons	X_positions_internal_stop_codons	X_initial_sequence_length	Y_sequence_name	Y_number_stop_codons	Y_positions_stop_codons	Y_initial_sequence_length	final_XY_sequence_length	dS
chr12_003252.1	_chr12_003252.1_X	0		1449	_chr12_003252.1_Y	0		1449	1449	0.0425
chr12_003258.1	_chr12_003258.1_X	0		2367	_chr12_003258.1_Y	0		2367	2367	0.0050
chr12_003259.1	_chr12_003259.1_X	0		1014	_chr12_003259.1_Y	0		1014	1014	0
chr12_003260.1	_chr12_003260.1_X	0		1254	_chr12_003260.1_Y	0		1254	1254	0
chr12_003264.1	_chr12_003264.1_X	0		2310	_chr12_003264.1_Y	0		2310	2310	0
chr12_003269.1	_chr12_003269.1_X	0		444	_chr12_003269.1_Y	0		444	444	0
chr12_003277.1	_chr12_003277.1_X	0		609	_chr12_003277.1_Y	0		609	609	0
chr12_003283.1	_chr12_003283.1_X	0		894	_chr12_003283.1_Y	0		894	894	0.0054
chr12_003287.1	_chr12_003287.1_X	0		597	_chr12_003287.1_Y	0		597	597	0
chr12_003290.1	_chr12_003290.1_X	0		333	_chr12_003290.1_Y	0		333	333	0.0341
chr12_003302.1	_chr12_003302.1_X	0		1098	_chr12_003302.1_Y	0		1098	1098	0
chr12_003304.1	_chr12_003304.1_X	0		2022	_chr12_003304.1_Y	0		2022	2022	0.0019
chr12_003314.1	_chr12_003314.1_X	0		669	_chr12_003314.1_Y	0		669	669	0.0221
chr12_003323.1	_chr12_003323.1_X	0		540	_chr12_003323.1_Y	0		540	540	0.0083
chr12_003324.1	_chr12_003324.1_X	0		1395	_chr12_003324.1_Y	0		1395	1395	0.0029
chr12_003334.1	_chr12_003334.1_X	0		1968	_chr12_003334.1_Y	0		1968	1968	0.0018
chr12_003347.1	_chr12_003347.1_X	0		1146	_chr12_003347.1_Y	0		1146	1146	0
chr12_003354.1	_chr12_003354.1_X	0		696	_chr12_003354.1_Y	0		696	696	0
chr12_003360.1	_chr12_003360.1_X	0		1872	_chr12_003360.1_Y	0		1872	1872	0.0060
chr12_003365.1	_chr12_003365.1_X	0		3171	_chr12_003365.1_Y	0		3171	3171	0
chr12_003375.1	_chr12_003375.1_X	0		1158	_chr12_003375.1_Y	0		1158	1158	0
chr12_003382.1	_chr12_003382.1_X	0		1326	_chr12_003382.1_Y	0		1326	1326	0.0029
chr12_003383.1	_chr12_003383.1_X	0		3048	_chr12_003383.1_Y	0		3048	3048	0.0049
chr12_003384.1	_chr12_003384.1_X	0		2022	_chr12_003384.1_Y	0		2022	2022	0
chr12_003407.1	_chr12_003407.1_X	0		2295	_chr12_003407.1_Y	0		2295	2295	0
chr12_003413.1	_chr12_003413.1_X	0		1731	_chr12_003413.1_Y	0		1731	1731	0
chr12_003415.1	_chr12_003415.1_X	0		396	_chr12_003415.1_Y	0		396	396	0
chr12_003419.1	_chr12_003419.1_X	0		2046	_chr12_003419.1_Y	0		2046	2046	0.0231
chr12_003425.1	_chr12_003425.1_X	0		387	_chr12_003425.1_Y	0		387	387	0
chr12_003428.1	_chr12_003428.1_X	0		1374	_chr12_003428.1_Y	0		1374	1374	0.0063
chr12_003429.1	_chr12_003429.1_X	0		1854	_chr12_003429.1_Y	0		1854	1854	0
chr12_003430.1	_chr12_003430.1_X	0		1659	_chr12_003430.1_Y	0		1659	1659	0.0023
chr12_003437.1	_chr12_003437.1_X	0		2856	_chr12_003437.1_Y	0		2856	2856	0.0014
chr12_003438.1	_chr12_003438.1_X	0		534	_chr12_003438.1_Y	0		534	534	0
chr12_003442.1	_chr12_003442.1_X	0		1212	_chr12_003442.1_Y	0		1212	1212	0.0034
chr12_003448.1	_chr12_003448.1_X	0		1014	_chr12_003448.1_Y	0		1014	1014	0.0058
chr12_003449.1	_chr12_003449.1_X	0		2055	_chr12_003449.1_Y	0		2055	2055	0.0022
chr12_003452.1	_chr12_003452.1_X	0		1458	_chr12_003452.1_Y	0		1458	1458	0.0058
chr12_003459.1	_chr12_003459.1_X	0		4128	_chr12_003459.1_Y	0		4128	4128	0.0009
chr12_003480.1	_chr12_003480.1_X	0		2574	_chr12_003480.1_Y	0		2574	2574	0.0014
chr12_003485.1	_chr12_003485.1_X	0		369	_chr12_003485.1_Y	0		369	369	0.0096
chr12_003486.1	_chr12_003486.1_X	0		1758	_chr12_003486.1_Y	0		1758	1758	0.0021
chr12_003488.1	_chr12_003488.1_X	0		1353	_chr12_003488.1_Y	0		1353	1353	0.0272
chr12_003490.1	_chr12_003490.1_X	0		1617	_chr12_003490.1_Y	0		1617	1617	0.0143
chr12_003491.1	_chr12_003491.1_X	0		1170	_chr12_003491.1_Y	0		1170	1170	0.0059
chr12_003506.1	_chr12_003506.1_X	0		1266	_chr12_003506.1_Y	0		1266	1266	0.0113
chr12_003507.1	_chr12_003507.1_X	0		390	_chr12_003507.1_Y	0		390	390	0.0253
chr12_003512.1	_chr12_003512.1_X	0		1647	_chr12_003512.1_Y	0		1647	1647	0.0024
chr12_003516.1	_chr12_003516.1_X	0		1380	_chr12_003516.1_Y	0		1380	1380	0.0156
chr12_003517.1	_chr12_003517.1_X	0		2073	_chr12_003517.1_Y	0		2073	2073	0.0310
chr12_003518.1	_chr12_003518.1_X	0		1548	_chr12_003518.1_Y	0		1548	1548	0
chr12_003520.1	_chr12_003520.1_X	0		975	_chr12_003520.1_Y	0		975	975	0.0278
chr12_003533.1	_chr12_003533.1_X	0		2190	_chr12_003533.1_Y	0		2190	2190	0.0272
chr12_003550.1	_chr12_003550.1_X	0		2394	_chr12_003550.1_Y	0		2394	2394	0.0109
chr12_003552.1	_chr12_003552.1_X	0		1815	_chr12_003552.1_Y	0		1815	1815	0.0145
chr12_003553.1	_chr12_003553.1_X	0		795	_chr12_003553.1_Y	0		795	795	0.0206
chr12_003556.1	_chr12_003556.1_X	0		612	_chr12_003556.1_Y	0		612	612	0.0249
chr12_003557.1	_chr12_003557.1_X	0		1380	_chr12_003557.1_Y	0		1380	1380	0.0288
chr12_003561.1	_chr12_003561.1_X	0		567	_chr12_003561.1_Y	0		567	567	0.0269
chr12_003573.1	_chr12_003573.1_X	0		576	_chr12_003573.1_Y	0		576	576	0.0555
chr12_003574.1	_chr12_003574.1_X	0		402	_chr12_003574.1_Y	0		402	402	0.0705
chr12_003578.1	_chr12_003578.1_X	0		900	_chr12_003578.1_Y	0		900	900	0.0090
chr12_003590.1	_chr12_003590.1_X	0		780	_chr12_003590.1_Y	0		780	780	0.0184
chr12_003591.1	_chr12_003591.1_X	0		948	_chr12_003591.1_Y	0		948	948	0.0630
chr12_003592.1	_chr12_003592.1_X	0		2421	_chr12_003592.1_Y	0		2421	2421	0.0215
chr12_003594.1	_chr12_003594.1_X	0		2160	_chr12_003594.1_Y	0		2160	2160	0.0057
chr12_003595.1	_chr12_003595.1_X	0		1872	_chr12_003595.1_Y	0		1872	1872	0.0172
chr12_003603.1	_chr12_003603.1_X	0		771	_chr12_003603.1_Y	0		771	771	0.0223
chr12_003610.1	_chr12_003610.1_X	0		462	_chr12_003610.1_Y	0		462	462	0.0079
chr12_003617.1	_chr12_003617.1_X	0		2904	_chr12_003617.1_Y	0		2904	2904	0.0413
chr12_003618.1	_chr12_003618.1_X	0		1710	_chr12_003618.1_Y	0		1710	1710	0.0095
chr12_003621.1	_chr12_003621.1_X	0		1299	_chr12_003621.1_Y	0		1299	1299	0.0259
chr12_003622.1	_chr12_003622.1_X	0		429	_chr12_003622.1_Y	0		429	429	0.0151
chr12_003626.1	_chr12_003626.1_X	0		1083	_chr12_003626.1_Y	0		1083	1083	0.0196
chr12_003633.1	_chr12_003633.1_X	0		1461	_chr12_003633.1_Y	0		1461	1461	0.0376
chr12_003647.1	_chr12_003647.1_X	0		2589	_chr12_003647.1_Y	0		2589	2589	0.0127
chr12_003648.1	_chr12_003648.1_X	0		2097	_chr12_003648.1_Y	0		2097	2097	0
chr12_003652.1	_chr12_003652.1_X	0		2133	_chr12_003652.1_Y	0		2133	2133	0.0136
chr12_003658.1	_chr12_003658.1_X	0		1179	_chr12_003658.1_Y	0		1179	1179	0.0243
chr12_003662.1	_chr12_003662.1_X	0		1815	_chr12_003662.1_Y	0		1815	1815	0.0020
chr12_003669.1	_chr12_003669.1_X	0		2802	_chr12_003669.1_Y	0		2802	2802	0.0256
chr12_003673.1	_chr12_003673.1_X	0		963	_chr12_003673.1_Y	0		963	963	0.0270
chr12_003687.1	_chr12_003687.1_X	0		2301	_chr12_003687.1_Y	0		2301	2301	0.0277
chr12_003691.1	_chr12_003691.1_X	0		1200	_chr12_003691.1_Y	0		1200	1200	0.0537
chr12_003717.1	_chr12_003717.1_X	0		1101	_chr12_003717.1_Y	0		1101	1101	0.0569
chr12_003748.1	_chr12_003748.1_X	0		1266	_chr12_003748.1_Y	0		1266	1266	0.0941
chr12_003749.1	_chr12_003749.1_X	0		549	_chr12_003749.1_Y	0		549	549	0.0735
chr12_003754.1	_chr12_003754.1_X	0		2550	_chr12_003754.1_Y	0		2550	2550	0.0388
chr12_003764.1	_chr12_003764.1_X	0		2223	_chr12_003764.1_Y	0		2223	2223	0.0201
chr12_003798.1	_chr12_003798.1_X	0		2673	_chr12_003798.1_Y	0		2673	2673	0.0326
chr12_003800.1	_chr12_003800.1_X	0		375	_chr12_003800.1_Y	0		375	375	0.0414
chr12_003826.1	_chr12_003826.1_X	0		1884	_chr12_003826.1_Y	0		1884	1884	0.0666
chr12_003829.1	_chr12_003829.1_X	0		1974	_chr12_003829.1_Y	0		1974	1974	0.0243
chr12_003844.1	_chr12_003844.1_X	0		8199	_chr12_003844.1_Y	0		8199	8199	0.0226
chr12_003845.1	_chr12_003845.1_X	0		1821	_chr12_003845.1_Y	0		1821	1821	0.0307
chr12_003859.1	_chr12_003859.1_X	0		1110	_chr12_003859.1_Y	0		1110	1110	0.0899
chr12_003860.1	_chr12_003860.1_X	0		924	_chr12_003860.1_Y	0		924	924	0.0432
chr12_003867.1	_chr12_003867.1_X	0		1713	_chr12_003867.1_Y	0		1713	1713	0.0331
chr12_003868.1	_chr12_003868.1_X	0		2517	_chr12_003868.1_Y	0		2517	2517	0.0548
chr12_003879.1	_chr12_003879.1_X	0		1599	_chr12_003879.1_Y	0		1599	1599	0.0414
chr12_003882.1	_chr12_003882.1_X	0		1449	_chr12_003882.1_Y	0		1449	1449	0.0262
chr12_003885.1	_chr12_003885.1_X	0		1044	_chr12_003885.1_Y	0		1044	1044	0.0596
chr12_003889.1	_chr12_003889.1_X	0		858	_chr12_003889.1_Y	0		858	858	0.0694
chr12_003890.1	_chr12_003890.1_X	0		2196	_chr12_003890.1_Y	0		2196	2196	0.0190
chr12_003908.1	_chr12_003908.1_X	0		1269	_chr12_003908.1_Y	0		1269	1269	0.0470
chr12_003919.1	_chr12_003919.1_X	0		1242	_chr12_003919.1_Y	0		1242	1242	0.0364
chr12_003922.1	_chr12_003922.1_X	0		3171	_chr12_003922.1_Y	0		3171	3171	0.0301
chr12_003938.1	_chr12_003938.1_X	0		654	_chr12_003938.1_Y	0		654	654	0.0621
chr12_003965.1	_chr12_003965.1_X	0		1245	_chr12_003965.1_Y	0		1245	1245	0.0445
chr12_003968.1	_chr12_003968.1_X	0		534	_chr12_003968.1_Y	0		534	534	0.0398
chr12_003991.1	_chr12_003991.1_X	0		1254	_chr12_003991.1_Y	0		1254	1254	0.0446
chr12_003992.1	_chr12_003992.1_X	0		591	_chr12_003992.1_Y	0		591	591	0.0061
chr12_004013.1	_chr12_004013.1_X	0		924	_chr12_004013.1_Y	0		924	924	0.1270
chr12_004032.1	_chr12_004032.1_X	0		1092	_chr12_004032.1_Y	0		1092	1092	0.0143
chr12_004047.1	_chr12_004047.1_X	0		696	_chr12_004047.1_Y	0		696	696	0.0250
chr12_004053.1	_chr12_004053.1_X	0		2721	_chr12_004053.1_Y	0		2721	2721	0.0835
chr12_004058.1	_chr12_004058.1_X	0		1794	_chr12_004058.1_Y	1	,1495	1794	1794	0.0376
chr12_004059.1	_chr12_004059.1_X	0		1122	_chr12_004059.1_Y	0		1122	1122	0.0611
chr12_004071.1	_chr12_004071.1_X	0		1083	_chr12_004071.1_Y	0		1083	1083	0
chr12_004072.1	_chr12_004072.1_X	0		615	_chr12_004072.1_Y	0		615	615	0.0068
chr12_004083.1	_chr12_004083.1_X	0		813	_chr12_004083.1_Y	1	,298	813	813	0.0234
chr12_004084.1	_chr12_004084.1_X	0		1092	_chr12_004084.1_Y	0		1092	1092	0.0537
chr12_004122.1	_chr12_004122.1_X	0		3693	_chr12_004122.1_Y	0		3693	3693	0.0107
chr12_004145.1	_chr12_004145.1_X	0		1503	_chr12_004145.1_Y	0		1503	1503	0.0226
chr12_004153.1	_chr12_004153.1_X	0		1176	_chr12_004153.1_Y	0		1176	1176	0
chr12_004171.1	_chr12_004171.1_X	0		888	_chr12_004171.1_Y	0		888	888	0.0224
chr12_004189.1	_chr12_004189.1_X	0		1350	_chr12_004189.1_Y	0		1350	1350	0.0335
chr12_004199.1	_chr12_004199.1_X	0		624	_chr12_004199.1_Y	0		624	624	0.0182
chr12_004200.1	_chr12_004200.1_X	0		1878	_chr12_004200.1_Y	0		1878	1878	0.0398
chr12_004206.1	_chr12_004206.1_X	0		4938	_chr12_004206.1_Y	0		4938	4938	0.0430
chr12_004221.1	_chr12_004221.1_X	0		2178	_chr12_004221.1_Y	1	,778	2178	2178	0.0190
chr12_004244.1	_chr12_004244.1_X	0		3714	_chr12_004244.1_Y	0		3714	3714	0.0329
chr12_004266.1	_chr12_004266.1_X	0		936	_chr12_004266.1_Y	0		936	936	0.0551
chr12_004278.1	_chr12_004278.1_X	0		1368	_chr12_004278.1_Y	0		1368	1368	0
chr12_004279.1	_chr12_004279.1_X	0		1533	_chr12_004279.1_Y	0		1533	1533	0
chr12_004283.1	_chr12_004283.1_X	0		675	_chr12_004283.1_Y	0		675	675	0.0374
chr12_004305.1	_chr12_004305.1_X	0		1821	_chr12_004305.1_Y	0		1821	1821	0.0706
chr12_004310.1	_chr12_004310.1_X	0		627	_chr12_004310.1_Y	0		627	627	0.0383
chr12_004315.1	_chr12_004315.1_X	0		933	_chr12_004315.1_Y	0		933	933	0.0663
chr12_004382.1	_chr12_004382.1_X	0		2748	_chr12_004382.1_Y	0		2748	2748	0.0270
chr12_004389.1	_chr12_004389.1_X	0		759	_chr12_004389.1_Y	0		759	759	0.0416
chr12_004400.1	_chr12_004400.1_X	0		765	_chr12_004400.1_Y	0		765	765	0.0368
chr12_004408.1	_chr12_004408.1_X	0		819	_chr12_004408.1_Y	0		819	819	0.0526
chr12_004418.1	_chr12_004418.1_X	0		1446	_chr12_004418.1_Y	0		1446	1446	0.0533
chr12_004421.1	_chr12_004421.1_X	0		1683	_chr12_004421.1_Y	0		1683	1683	0.0431
chr12_004442.1	_chr12_004442.1_X	0		1995	_chr12_004442.1_Y	0		1995	1995	0.0322
chr12_004455.1	_chr12_004455.1_X	0		693	_chr12_004455.1_Y	0		693	693	0.0677
chr12_004459.1	_chr12_004459.1_X	0		1557	_chr12_004459.1_Y	0		1557	1557	0.0208
chr12_004464.1	_chr12_004464.1_X	0		2601	_chr12_004464.1_Y	0		2601	2601	0.0451
chr12_004469.1	_chr12_004469.1_X	0		822	_chr12_004469.1_Y	0		822	822	0.0131
chr12_004471.1	_chr12_004471.1_X	0		1710	_chr12_004471.1_Y	0		1710	1710	0.0341
chr12_004487.1	_chr12_004487.1_X	0		378	_chr12_004487.1_Y	0		378	378	0.0686
chr12_004490.1	_chr12_004490.1_X	0		1893	_chr12_004490.1_Y	0		1893	1893	0.0627
chr12_004500.1	_chr12_004500.1_X	0		1938	_chr12_004500.1_Y	0		1938	1938	0.0202
chr12_004505.1	_chr12_004505.1_X	0		1806	_chr12_004505.1_Y	0		1806	1806	0.0540
chr12_004510.1	_chr12_004510.1_X	0		1200	_chr12_004510.1_Y	0		1200	1200	0.0426
chr12_004511.1	_chr12_004511.1_X	0		1194	_chr12_004511.1_Y	0		1194	1194	0.0547
chr12_004519.1	_chr12_004519.1_X	0		3999	_chr12_004519.1_Y	0		3999	3999	0.0290
chr12_004576.1	_chr12_004576.1_X	0		723	_chr12_004576.1_Y	0		723	723	0.0477
chr12_004577.1	_chr12_004577.1_X	0		12618	_chr12_004577.1_Y	0		12618	12618	0.0307
chr12_004592.1	_chr12_004592.1_X	0		1614	_chr12_004592.1_Y	0		1614	1614	0.0686
chr12_004593.1	_chr12_004593.1_X	0		2091	_chr12_004593.1_Y	0		2091	2091	0.0240
chr12_004598.1	_chr12_004598.1_X	0		894	_chr12_004598.1_Y	0		894	894	0.1516
chr12_004614.1	_chr12_004614.1_X	0		1782	_chr12_004614.1_Y	0		1782	1782	0.0410
chr12_004618.1	_chr12_004618.1_X	0		1254	_chr12_004618.1_Y	0		1254	1254	0.0401
chr12_004639.1	_chr12_004639.1_X	0		1869	_chr12_004639.1_Y	0		1869	1869	0.0865
chr12_004660.1	_chr12_004660.1_X	0		867	_chr12_004660.1_Y	0		867	867	0.0533
chr12_004674.1	_chr12_004674.1_X	0		1515	_chr12_004674.1_Y	0		1515	1515	0.0760
chr12_004684.1	_chr12_004684.1_X	0		2586	_chr12_004684.1_Y	0		2586	2586	0.0200
chr12_004687.1	_chr12_004687.1_X	0		633	_chr12_004687.1_Y	0		633	633	0
chr12_004701.1	_chr12_004701.1_X	0		1518	_chr12_004701.1_Y	0		1518	1518	0.0710
chr12_004702.1	_chr12_004702.1_X	0		837	_chr12_004702.1_Y	0		837	837	0.0259
chr12_004706.1	_chr12_004706.1_X	0		576	_chr12_004706.1_Y	0		576	576	0.0065
chr12_004717.1	_chr12_004717.1_X	0		420	_chr12_004717.1_Y	0		420	420	0.0548
chr12_004719.1	_chr12_004719.1_X	0		753	_chr12_004719.1_Y	0		753	753	0.0307
chr12_004720.1	_chr12_004720.1_X	0		312	_chr12_004720.1_Y	0		312	312	0.0990
chr12_004722.1	_chr12_004722.1_X	0		2484	_chr12_004722.1_Y	0		2484	2484	0
chr12_004726.1	_chr12_004726.1_X	0		1899	_chr12_004726.1_Y	0		1899	1899	0.0024
chr12_004731.1	_chr12_004731.1_X	0		1374	_chr12_004731.1_Y	0		1374	1374	0.0766
chr12_004744.1	_chr12_004744.1_X	0		1980	_chr12_004744.1_Y	0		1980	1980	0.0354
chr12_004745.1	_chr12_004745.1_X	0		816	_chr12_004745.1_Y	0		816	816	0.0539
chr12_004746.1	_chr12_004746.1_X	0		1218	_chr12_004746.1_Y	0		1218	1218	0.0585
chr12_004747.1	_chr12_004747.1_X	0		1836	_chr12_004747.1_Y	0		1836	1836	0.0278
chr12_004768.1	_chr12_004768.1_X	0		2436	_chr12_004768.1_Y	0		2436	2436	0.0387
chr12_004775.1	_chr12_004775.1_X	0		1947	_chr12_004775.1_Y	0		1947	1947	0.0373
chr12_004779.1	_chr12_004779.1_X	0		3351	_chr12_004779.1_Y	0		3351	3351	0.0328
chr12_004780.1	_chr12_004780.1_X	0		3342	_chr12_004780.1_Y	0		3342	3342	0.0702
chr12_004781.1	_chr12_004781.1_X	0		4182	_chr12_004781.1_Y	0		4182	4182	0.0595
chr12_004785.1	_chr12_004785.1_X	0		1236	_chr12_004785.1_Y	0		1236	1236	0.0741
chr12_004786.1	_chr12_004786.1_X	0		1758	_chr12_004786.1_Y	0		1758	1758	0.0668
chr12_004787.1	_chr12_004787.1_X	0		2931	_chr12_004787.1_Y	0		2931	2931	0.0699
chr12_004800.1	_chr12_004800.1_X	0		1407	_chr12_004800.1_Y	0		1407	1407	0.0198
chr12_004802.1	_chr12_004802.1_X	0		1125	_chr12_004802.1_Y	0		1125	1125	0.0754
chr12_004806.1	_chr12_004806.1_X	0		1905	_chr12_004806.1_Y	0		1905	1905	0.0344
chr12_004807.1	_chr12_004807.1_X	0		6663	_chr12_004807.1_Y	0		6663	6663	0.0273
chr12_004811.1	_chr12_004811.1_X	0		3495	_chr12_004811.1_Y	0		3495	3495	0.0090
chr12_004812.1	_chr12_004812.1_X	0		651	_chr12_004812.1_Y	0		651	651	0.0890
chr12_004813.1	_chr12_004813.1_X	0		453	_chr12_004813.1_Y	0		453	453	0.0870
chr12_004819.1	_chr12_004819.1_X	0		2454	_chr12_004819.1_Y	0		2454	2454	0.0321
chr12_004825.1	_chr12_004825.1_X	0		2223	_chr12_004825.1_Y	0		2223	2223	0.0597
chr12_004827.1	_chr12_004827.1_X	0		2583	_chr12_004827.1_Y	0		2583	2583	0.0151
chr12_004828.1	_chr12_004828.1_X	0		1458	_chr12_004828.1_Y	0		1458	1458	0.0162
chr12_004829.1	_chr12_004829.1_X	0		2481	_chr12_004829.1_Y	0		2481	2481	0.0097
chr12_004830.1	_chr12_004830.1_X	0		390	_chr12_004830.1_Y	0		390	390	0.0294
chr12_004831.1	_chr12_004831.1_X	0		378	_chr12_004831.1_Y	0		378	378	0.0102
chr12_004833.1	_chr12_004833.1_X	0		687	_chr12_004833.1_Y	0		687	687	0.0052
chr12_004834.1	_chr12_004834.1_X	0		201	_chr12_004834.1_Y	0		201	201	0
chr12_004853.1	_chr12_004853.1_X	0		780	_chr12_004853.1_Y	0		780	780	0.0231
chr12_004854.1	_chr12_004854.1_X	0		414	_chr12_004854.1_Y	0		414	414	0.0269
chr12_004855.1	_chr12_004855.1_X	0		537	_chr12_004855.1_Y	0		537	537	0.0034
chr12_004856.1	_chr12_004856.1_X	0		3672	_chr12_004856.1_Y	0		3672	3672	0.0128
chr12_004857.1	_chr12_004857.1_X	0		16221	_chr12_004857.1_Y	0		16221	16221	0.0076
chr12_004859.1	_chr12_004859.1_X	0		1038	_chr12_004859.1_Y	0		1038	1038	0.0378
chr12_004860.1	_chr12_004860.1_X	0		2451	_chr12_004860.1_Y	0		2451	2451	0.0529
chr12_004861.1	_chr12_004861.1_X	0		1524	_chr12_004861.1_Y	0		1524	1524	0.0171
chr12_004863.1	_chr12_004863.1_X	0		906	_chr12_004863.1_Y	0		906	906	0.0167
chr12_004864.1	_chr12_004864.1_X	0		534	_chr12_004864.1_Y	0		534	534	0.0234
chr12_004865.1	_chr12_004865.1_X	0		357	_chr12_004865.1_Y	0		357	357	0.0221
chr12_004871.1	_chr12_004871.1_X	0		1506	_chr12_004871.1_Y	0		1506	1506	0.0025
chr12_004872.1	_chr12_004872.1_X	0		2019	_chr12_004872.1_Y	0		2019	2019	0.0038
chr12_004873.1	_chr12_004873.1_X	0		696	_chr12_004873.1_Y	0		696	696	0.0112
chr12_004874.1	_chr12_004874.1_X	0		1236	_chr12_004874.1_Y	0		1236	1236	0.0033
chr12_004875.1	_chr12_004875.1_X	0		3561	_chr12_004875.1_Y	0		3561	3561	0
chr12_004876.1	_chr12_004876.1_X	0		900	_chr12_004876.1_Y	0		900	900	0.0284
chr12_004877.1	_chr12_004877.1_X	0		5493	_chr12_004877.1_Y	0		5493	5493	0.0187
chr12_004879.1	_chr12_004879.1_X	0		1134	_chr12_004879.1_Y	0		1134	1134	0.0367
chr12_004880.1	_chr12_004880.1_X	0		717	_chr12_004880.1_Y	1	,697	717	717	0.0413
chr12_004883.1	_chr12_004883.1_X	0		1773	_chr12_004883.1_Y	0		1773	1773	0.0195
chr12_004884.1	_chr12_004884.1_X	0		960	_chr12_004884.1_Y	0		960	960	0.0394
chr12_004886.1	_chr12_004886.1_X	0		3240	_chr12_004886.1_Y	0		3240	3240	0.0166
chr12_004887.1	_chr12_004887.1_X	0		939	_chr12_004887.1_Y	0		939	939	0.0515
chr12_004888.1	_chr12_004888.1_X	0		4473	_chr12_004888.1_Y	0		4473	4473	0.0167
chr12_004893.1	_chr12_004893.1_X	0		1362	_chr12_004893.1_Y	0		1362	1362	0.0292
chr12_004894.1	_chr12_004894.1_X	0		723	_chr12_004894.1_Y	0		723	723	0
chr12_004895.1	_chr12_004895.1_X	0		1419	_chr12_004895.1_Y	0		1419	1419	0.0201
chr12_004897.1	_chr12_004897.1_X	0		1545	_chr12_004897.1_Y	0		1545	1545	0.0210
chr12_004900.1	_chr12_004900.1_X	0		1674	_chr12_004900.1_Y	0		1674	1674	0.0188
chr12_004909.1	_chr12_004909.1_X	0		1389	_chr12_004909.1_Y	0		1389	1389	0.0411
chr12_004910.1	_chr12_004910.1_X	0		2238	_chr12_004910.1_Y	0		2238	2238	0.0028
chr12_004912.1	_chr12_004912.1_X	0		1911	_chr12_004912.1_Y	0		1911	1911	0
chr12_004925.1	_chr12_004925.1_X	0		951	_chr12_004925.1_Y	0		951	951	0.0550
chr12_004926.1	_chr12_004926.1_X	0		1656	_chr12_004926.1_Y	0		1656	1656	0.1497
chr12_004928.1	_chr12_004928.1_X	0		1050	_chr12_004928.1_Y	0		1050	1050	0.0599
chr12_004931.1	_chr12_004931.1_X	0		645	_chr12_004931.1_Y	0		645	645	0.0821
chr12_004936.1	_chr12_004936.1_X	0		1065	_chr12_004936.1_Y	0		1065	1065	0.0393
chr12_004937.1	_chr12_004937.1_X	0		4299	_chr12_004937.1_Y	0		4299	4299	0.0540
chr12_004939.1	_chr12_004939.1_X	0		2754	_chr12_004939.1_Y	0		2754	2754	0
chr12_004940.1	_chr12_004940.1_X	0		1488	_chr12_004940.1_Y	0		1488	1488	0.0732
chr12_004941.1	_chr12_004941.1_X	0		2394	_chr12_004941.1_Y	0		2394	2394	0.0428
chr12_004942.1	_chr12_004942.1_X	0		1245	_chr12_004942.1_Y	0		1245	1245	0.0417
chr12_004947.1	_chr12_004947.1_X	0		5397	_chr12_004947.1_Y	0		5397	5397	0.0528
chr12_004948.1	_chr12_004948.1_X	0		2925	_chr12_004948.1_Y	0		2925	2925	0.0525
chr12_004949.1	_chr12_004949.1_X	0		2772	_chr12_004949.1_Y	0		2772	2772	0.0306
chr12_004951.1	_chr12_004951.1_X	0		972	_chr12_004951.1_Y	0		972	972	0.0209
chr12_004954.1	_chr12_004954.1_X	0		1323	_chr12_004954.1_Y	0		1323	1323	0.0309
chr12_004956.1	_chr12_004956.1_X	0		963	_chr12_004956.1_Y	0		963	963	0.0547
chr12_004959.1	_chr12_004959.1_X	0		1200	_chr12_004959.1_Y	0		1200	1200	0.1125
chr12_004972.1	_chr12_004972.1_X	0		2406	_chr12_004972.1_Y	0		2406	2406	0.1118
chr12_004973.1	_chr12_004973.1_X	0		594	_chr12_004973.1_Y	0		594	594	0.1611
chr12_004974.1	_chr12_004974.1_X	0		2055	_chr12_004974.1_Y	0		2055	2055	0.0147
chr12_004975.1	_chr12_004975.1_X	0		879	_chr12_004975.1_Y	0		879	879	0.1006
chr12_004982.1	_chr12_004982.1_X	0		1611	_chr12_004982.1_Y	0		1611	1611	0
chr12_004988.1	_chr12_004988.1_X	0		1539	_chr12_004988.1_Y	0		1539	1539	0.0546
chr12_004992.1	_chr12_004992.1_X	0		885	_chr12_004992.1_Y	0		885	885	0.0240
chr12_004996.1	_chr12_004996.1_X	0		669	_chr12_004996.1_Y	0		669	669	0.0753
chr12_004998.1	_chr12_004998.1_X	0		1239	_chr12_004998.1_Y	0		1239	1239	0.0103
chr12_005003.1	_chr12_005003.1_X	0		711	_chr12_005003.1_Y	0		711	711	0.0524
chr12_005009.1	_chr12_005009.1_X	0		1809	_chr12_005009.1_Y	0		1809	1809	0.1008
chr12_005021.1	_chr12_005021.1_X	0		1347	_chr12_005021.1_Y	0		1347	1347	0.0643
chr12_005022.1	_chr12_005022.1_X	0		1053	_chr12_005022.1_Y	0		1053	1053	0.0626
chr12_005034.1	_chr12_005034.1_X	0		1326	_chr12_005034.1_Y	0		1326	1326	0.0779
chr12_005043.1	_chr12_005043.1_X	0		639	_chr12_005043.1_Y	0		639	639	0
chr12_005045.1	_chr12_005045.1_X	0		1848	_chr12_005045.1_Y	0		1848	1848	0.0578
